date,unconfirmed_count,mempool_size,avg_block_size,BTC_DVOL_Open,BTC_DVOL_Close
2025-02-06 14:15:00,,11024917.5,,,
2025-02-06 20:00:00,,10350700.5,,,
2025-02-07 00:00:00,498216.0,,1.7348832023121383,53.9,54.17
2025-02-07 01:45:00,,4894735.5,,,
2025-02-07 07:30:00,,3672344.5,,,
2025-02-07 13:15:00,,4985595.5,,,
2025-02-07 19:00:00,,7042528.5,,,
2025-02-08 00:00:00,468972.0,,1.7985652999999993,54.17,53.49
2025-02-08 00:45:00,,5588977.5,,,
2025-02-08 06:30:00,,7685280.5,,,
2025-02-08 12:15:00,,1045978.0,,,
2025-02-08 18:00:00,,6560902.5,,,
2025-02-08 23:45:00,,2076315.5,,,
2025-02-09 00:00:00,385257.0,,1.8484050769230782,53.49,54.21
2025-02-09 05:30:00,,7925168.5,,,
2025-02-09 11:15:00,,2199347.5,,,
2025-02-09 17:00:00,,1946167.5,,,
2025-02-09 22:45:00,,3893607.0,,,
2025-02-10 00:00:00,359372.0,,1.6840576115107921,54.21,52.4
2025-02-10 04:30:00,,4213326.5,,,
2025-02-10 10:15:00,,1065639.0,,,
2025-02-10 16:00:00,,9399642.5,,,
2025-02-10 21:45:00,,2220318.0,,,
2025-02-11 00:00:00,337365.0,,1.6674805241935486,52.4,54.23
2025-02-11 03:30:00,,6572944.0,,,
2025-02-11 09:15:00,,4155828.5,,,
2025-02-11 15:00:00,,4798187.0,,,
2025-02-11 20:45:00,,6720671.0,,,
2025-02-12 00:00:00,386384.0,,1.689297165413533,54.23,51.49
2025-02-12 02:30:00,,2386480.5,,,
2025-02-12 08:15:00,,4798069.5,,,
2025-02-12 14:00:00,,14564193.0,,,
2025-02-12 19:45:00,,14919055.0,,,
2025-02-13 00:00:00,379748.0,,1.7881072405063287,51.49,51.76
2025-02-13 01:30:00,,14532778.0,,,
2025-02-13 07:15:00,,14618994.0,,,
2025-02-13 13:00:00,,11842604.5,,,
2025-02-13 18:45:00,,11830642.0,,,
2025-02-14 00:00:00,345847.0,,1.7718157763157887,51.77,51.6
2025-02-14 00:30:00,,300674.0,,,
2025-02-14 06:15:00,,13508486.5,,,
2025-02-14 12:00:00,,10969095.5,,,
2025-02-14 17:45:00,,6818196.5,,,
2025-02-14 23:30:00,,6963813.0,,,
2025-02-15 00:00:00,306766.0,,1.8440339749999999,51.6,50.61
2025-02-15 05:15:00,,6695753.5,,,
2025-02-15 11:00:00,,7069513.5,,,
2025-02-15 16:45:00,,2897256.0,,,
2025-02-15 22:30:00,,705129.0,,,
2025-02-16 00:00:00,299952.0,,1.4039354105960273,50.61,50.84
2025-02-16 04:15:00,,1852782.0,,,
2025-02-16 10:00:00,,344506.0,,,
2025-02-16 15:45:00,,6610196.5,,,
2025-02-16 21:30:00,,517428.5,,,
2025-02-17 00:00:00,333313.0,,1.7308320364963508,50.84,51.73
2025-02-17 03:15:00,,19824326.5,,,
2025-02-17 09:00:00,,16198465.0,,,
2025-02-17 14:45:00,,19689743.0,,,
2025-02-17 20:30:00,,27922815.0,,,
2025-02-18 00:00:00,422554.0,,1.7863662214285705,51.73,51.69
2025-02-18 02:15:00,,12303314.0,,,
2025-02-18 08:00:00,,12423991.0,,,
2025-02-18 13:45:00,,13911777.0,,,
2025-02-18 19:30:00,,16578139.0,,,
2025-02-19 00:00:00,448414.0,,1.7234151349206352,51.69,49.15
2025-02-19 01:15:00,,13071746.5,,,
2025-02-19 07:00:00,,21951396.5,,,
2025-02-19 12:45:00,,21954628.5,,,
2025-02-19 18:30:00,,29540493.5,,,
2025-02-20 00:00:00,480269.0,,1.6944884307692305,49.15,49.06
2025-02-20 00:15:00,,27979791.0,,,
2025-02-20 06:00:00,,31194746.5,,,
2025-02-20 11:45:00,,35086408.5,,,
2025-02-20 17:30:00,,39480675.0,,,
2025-02-20 23:15:00,,38462093.0,,,
2025-02-21 00:00:00,459716.0,,1.7013886279069765,49.06,48.71
2025-02-21 05:00:00,,44766281.0,,,
2025-02-21 10:45:00,,47639850.5,,,
2025-02-21 16:30:00,,55313644.5,,,
2025-02-21 22:15:00,,59963666.5,,,
2025-02-22 00:00:00,551692.0,,1.7502547697841715,48.71,48.6
2025-02-22 04:00:00,,61314459.0,,,
2025-02-22 09:45:00,,61660969.0,,,
2025-02-22 15:30:00,,63692621.5,,,
2025-02-22 21:15:00,,64026701.5,,,
2025-02-23 00:00:00,572669.0,,1.7325820232558142,48.6,48.47
2025-02-23 03:00:00,,67928000.0,,,
2025-02-23 08:45:00,,70973232.0,,,
2025-02-23 14:30:00,,79643066.5,,,
2025-02-23 20:15:00,,78938918.5,,,
2025-02-24 00:00:00,513905.0,,1.7080594230769228,48.47,47.07
2025-02-24 02:00:00,,80801587.0,,,
2025-02-24 07:45:00,,80085892.5,,,
2025-02-24 13:30:00,,79050923.5,,,
2025-02-24 19:15:00,,77537938.5,,,
2025-02-25 00:00:00,496836.0,,1.621320761904762,47.07,48.59
2025-02-25 01:00:00,,73141749.0,,,
2025-02-25 06:45:00,,74323266.5,,,
2025-02-25 12:30:00,,75835232.0,,,
2025-02-25 18:15:00,,79962774.0,,,
2025-02-26 00:00:00,403353.0,77509302.5,1.4706002420382172,48.59,51.3
2025-02-26 05:45:00,,76500850.5,,,
2025-02-26 11:30:00,,76393330.5,,,
2025-02-26 17:15:00,,77440069.5,,,
2025-02-26 23:00:00,,75574961.5,,,
2025-02-27 00:00:00,324986.0,,1.6030395466666667,51.3,51.68
2025-02-27 04:45:00,,69797332.5,,,
2025-02-27 10:30:00,,68107694.0,,,
2025-02-27 16:15:00,,67723284.0,,,
2025-02-27 22:00:00,,58906146.0,,,
2025-02-28 00:00:00,385972.0,,1.7122434679487166,51.68,50.76
2025-02-28 03:45:00,,43176033.5,,,
2025-02-28 09:30:00,,47363955.5,,,
2025-02-28 15:15:00,,49104495.5,,,
2025-02-28 21:00:00,,46668073.0,,,
2025-03-01 00:00:00,290715.0,,1.7538490347222229,50.76,51.87
2025-03-01 02:45:00,,45051760.0,,,
2025-03-01 08:30:00,,44774641.5,,,
2025-03-01 14:15:00,,49934804.0,,,
2025-03-01 20:00:00,,41343926.0,,,
2025-03-02 00:00:00,264705.0,,1.760054301587302,51.87,55.47
2025-03-02 01:45:00,,34769492.0,,,
2025-03-02 07:30:00,,37286302.5,,,
2025-03-02 13:15:00,,50035588.0,,,
2025-03-02 19:00:00,,52692387.5,,,
2025-03-03 00:00:00,374014.0,,1.7580227933333346,55.47,59.48
2025-03-03 00:45:00,,54664511.0,,,
2025-03-03 06:30:00,,43937784.0,,,
2025-03-03 12:15:00,,45286164.0,,,
2025-03-03 18:00:00,,51154377.0,,,
2025-03-03 23:45:00,,49274078.5,,,
2025-03-04 00:00:00,304573.0,,1.7642802123287673,59.48,62.07
2025-03-04 05:30:00,,53195469.0,,,
2025-03-04 11:15:00,,52481436.0,,,
2025-03-04 17:00:00,,56618244.0,,,
2025-03-04 22:45:00,,47552094.0,,,
2025-03-05 00:00:00,308999.0,,1.7938404402985075,62.07,57.6
2025-03-05 04:30:00,,47892428.0,,,
2025-03-05 10:15:00,,41574430.0,,,
2025-03-05 16:00:00,,51844823.5,,,
2025-03-05 21:45:00,,42047041.5,,,
2025-03-06 00:00:00,370176.0,,1.697800470588235,57.83,60.15
2025-03-06 03:30:00,,36851013.5,,,
2025-03-06 09:15:00,,28074042.0,,,
2025-03-06 15:00:00,,28345909.0,,,
2025-03-06 20:45:00,,27115783.5,,,
2025-03-07 00:00:00,313416.0,,1.555394605633804,60.15,54.32
2025-03-07 02:30:00,,19035333.5,,,
2025-03-07 08:15:00,,16589328.0,,,
2025-03-07 14:00:00,,19836638.0,,,
2025-03-07 19:45:00,,28639461.0,,,
2025-03-08 00:00:00,292310.0,,1.6419529854014598,54.32,52.66
2025-03-08 01:30:00,,26492005.5,,,
2025-03-08 07:15:00,,34241949.0,,,
2025-03-08 13:00:00,,26343253.0,,,
2025-03-08 18:45:00,,16948770.5,,,
2025-03-09 00:00:00,300205.0,,1.705446704402515,52.66,59.1
2025-03-09 00:30:00,,15359132.0,,,
2025-03-09 06:15:00,,9265194.5,,,
2025-03-09 12:00:00,,9168263.0,,,
2025-03-09 17:45:00,,1756357.5,,,
2025-03-09 23:30:00,,5705983.5,,,
2025-03-10 00:00:00,446011.0,,1.5978543246753247,59.1,59.57
2025-03-10 05:15:00,,10225274.0,,,
2025-03-10 11:00:00,,13356063.0,,,
2025-03-10 16:45:00,,13044478.0,,,
2025-03-10 22:30:00,,12276305.0,,,
2025-03-11 00:00:00,376561.0,,1.5727364637681163,59.57,59.9
2025-03-11 04:15:00,,10812241.5,,,
2025-03-11 10:00:00,,11976995.0,,,
2025-03-11 15:45:00,,16038465.0,,,
2025-03-11 21:30:00,,12101921.5,,,
2025-03-12 00:00:00,428663.0,,1.726359150326797,59.9,56.89
2025-03-12 03:15:00,,9137717.5,,,
2025-03-12 09:00:00,,6828974.5,,,
2025-03-12 14:45:00,,10018406.0,,,
2025-03-12 20:30:00,,9217504.5,,,
2025-03-13 00:00:00,532471.0,,1.6200962201257851,56.89,55.42
2025-03-13 02:15:00,,14031848.5,,,
2025-03-13 08:00:00,,12869702.5,,,
2025-03-13 13:45:00,,14336217.5,,,
2025-03-13 19:30:00,,18587981.0,,,
2025-03-14 00:00:00,438990.0,,1.6494194859154925,55.42,53.27
2025-03-14 01:15:00,,8027895.0,,,
2025-03-14 07:00:00,,17555578.5,,,
2025-03-14 12:45:00,,18315136.0,,,
2025-03-14 18:30:00,,18397928.0,,,
2025-03-15 00:00:00,473292.0,,1.6406870757575756,53.27,53.46
2025-03-15 00:15:00,,17845363.5,,,
2025-03-15 06:00:00,,18414699.0,,,
2025-03-15 11:45:00,,25415719.5,,,
2025-03-15 17:30:00,,27987095.0,,,
2025-03-15 23:15:00,,17958212.0,,,
2025-03-16 00:00:00,470976.0,,1.6477836965517243,53.46,55.27
2025-03-16 05:00:00,,19960297.0,,,
2025-03-16 10:45:00,,22334015.0,,,
2025-03-16 16:30:00,,23197681.0,,,
2025-03-16 22:15:00,,18746175.5,,,
2025-03-17 00:00:00,380340.0,,1.6479607999999997,55.27,52.86
2025-03-17 04:00:00,,20985008.0,,,
2025-03-17 09:45:00,,21930915.5,,,
2025-03-17 15:30:00,,28354369.5,,,
2025-03-17 21:15:00,,16807932.5,,,
2025-03-18 00:00:00,369062.0,,1.6019828450704228,52.86,52.0
2025-03-18 03:00:00,,14509653.0,,,
2025-03-18 08:45:00,,14013046.0,,,
2025-03-18 14:30:00,,12216222.5,,,
2025-03-18 20:15:00,,16773732.5,,,
2025-03-19 00:00:00,441471.0,,1.6076692697368422,52.0,54.02
2025-03-19 02:00:00,,8653258.5,,,
2025-03-19 07:45:00,,42932792.0,,,
2025-03-19 13:30:00,,39116738.0,,,
2025-03-19 19:15:00,,49461892.5,,,
2025-03-20 00:00:00,337795.0,,1.61552697887324,54.02,49.01
2025-03-20 01:00:00,,49766718.0,,,
2025-03-20 06:45:00,,43458247.5,,,
2025-03-20 12:30:00,,41906086.5,,,
2025-03-20 18:15:00,,48568629.5,,,
2025-03-21 00:00:00,321070.0,43310081.0,1.6531231517241376,49.01,47.56
2025-03-21 05:45:00,,46908673.0,,,
2025-03-21 11:30:00,,37077817.0,,,
2025-03-21 17:15:00,,39608552.0,,,
2025-03-21 23:00:00,,29522389.0,,,
2025-03-22 00:00:00,413714.0,,1.6760423133333333,47.56,48.88
2025-03-22 04:45:00,,19597623.0,,,
2025-03-22 10:30:00,,16996768.0,,,
2025-03-22 16:15:00,,18423355.0,,,
2025-03-22 22:00:00,,17017338.5,,,
2025-03-23 00:00:00,533634.0,,1.6527253269230766,48.88,47.66
2025-03-23 03:45:00,,16735972.5,,,
2025-03-23 09:30:00,,25107792.0,,,
2025-03-23 15:15:00,,32120214.0,,,
2025-03-23 21:00:00,,31225678.5,,,
2025-03-24 00:00:00,483516.0,,1.6105560324675319,47.66,47.32
2025-03-24 02:45:00,,21287787.5,,,
2025-03-24 08:30:00,,24984262.0,,,
2025-03-24 14:15:00,,31920973.0,,,
2025-03-24 20:00:00,,36257534.0,,,
2025-03-25 00:00:00,505690.0,,1.5333439395973156,47.32,46.99
2025-03-25 01:45:00,,30115535.5,,,
2025-03-25 07:30:00,,30128453.0,,,
2025-03-25 13:15:00,,32493306.0,,,
2025-03-25 19:00:00,,28605016.5,,,
2025-03-26 00:00:00,514928.0,,1.6199100394736845,46.99,47.27
2025-03-26 00:45:00,,26833314.5,,,
2025-03-26 06:30:00,,23849111.0,,,
2025-03-26 12:15:00,,24953878.5,,,
2025-03-26 18:00:00,,31538361.0,,,
2025-03-26 23:45:00,,25121450.5,,,
2025-03-27 00:00:00,437296.0,,1.626665175675675,47.27,46.61
2025-03-27 05:30:00,,27409960.0,,,
2025-03-27 11:15:00,,26618130.5,,,
2025-03-27 17:00:00,,22548340.5,,,
2025-03-27 22:45:00,,23207062.5,,,
2025-03-28 00:00:00,397476.0,,1.5566065454545461,46.61,49.93
2025-03-28 04:30:00,,22102608.0,,,
2025-03-28 10:15:00,,29360191.0,,,
2025-03-28 16:00:00,,28931660.5,,,
2025-03-28 21:45:00,,24650128.5,,,
2025-03-29 00:00:00,289978.0,,1.6424288297872336,49.93,52.69
2025-03-29 03:30:00,,21010227.0,,,
2025-03-29 09:15:00,,21128990.0,,,
2025-03-29 15:00:00,,27893387.5,,,
2025-03-29 20:45:00,,17186615.5,,,
2025-03-30 00:00:00,305053.0,,1.5574983722627729,52.69,53.73
2025-03-30 02:30:00,,15878982.0,,,
2025-03-30 08:15:00,,7394771.0,,,
2025-03-30 14:00:00,,4967127.5,,,
2025-03-30 19:45:00,,528178.0,,,
2025-03-31 00:00:00,318090.0,,1.4814420405405406,53.73,51.02
2025-03-31 01:30:00,,381393.0,,,
2025-03-31 07:15:00,,1205284.5,,,
2025-03-31 13:00:00,,5263493.5,,,
2025-03-31 18:45:00,,3174649.5,,,
2025-04-01 00:00:00,356137.0,,1.5721514814814819,49.67,49.55
2025-04-01 00:30:00,,747621.0,,,
2025-04-01 06:15:00,,2279818.5,,,
2025-04-01 12:00:00,,741259.0,,,
2025-04-01 17:45:00,,3176919.5,,,
2025-04-01 23:30:00,,3086505.5,,,
2025-04-02 00:00:00,398854.0,,1.348659918604651,49.55,52.61
2025-04-02 05:15:00,,2591518.0,,,
2025-04-02 11:00:00,,4683907.5,,,
2025-04-02 16:45:00,,1074612.0,,,
2025-04-02 22:30:00,,488081.5,,,
2025-04-03 00:00:00,391874.0,,1.585139506578947,52.61,52.64
2025-04-03 04:15:00,,1737950.0,,,
2025-04-03 10:00:00,,2526576.5,,,
2025-04-03 15:45:00,,4227476.0,,,
2025-04-03 21:30:00,,3895054.0,,,
2025-04-04 00:00:00,429700.0,,1.4103609666666665,52.64,55.33
2025-04-04 03:15:00,,2002946.5,,,
2025-04-04 09:00:00,,815893.5,,,
2025-04-04 14:45:00,,519989.5,,,
2025-04-04 20:30:00,,7397135.0,,,
2025-04-05 00:00:00,293341.0,,1.1343801219512197,55.33,57.1
2025-04-05 02:15:00,,1001454.0,,,
2025-04-05 08:00:00,,909380.5,,,
2025-04-05 13:45:00,,354515.0,,,
2025-04-05 19:30:00,,4327195.0,,,
2025-04-06 00:00:00,279322.0,,1.313209200000001,57.1,59.59
2025-04-06 01:15:00,,6504293.5,,,
2025-04-06 07:00:00,,3309234.5,,,
2025-04-06 12:45:00,,1918047.5,,,
2025-04-06 18:30:00,,1193901.5,,,
2025-04-07 00:00:00,309191.0,,1.4500031862068958,59.59,52.79
2025-04-07 00:15:00,,849209.0,,,
2025-04-07 06:00:00,,2601284.0,,,
2025-04-07 11:45:00,,2593720.0,,,
2025-04-07 17:30:00,,6139736.5,,,
2025-04-07 23:15:00,,425469.5,,,
2025-04-08 00:00:00,363782.0,,1.2999018235294117,52.79,56.84
2025-04-08 05:00:00,,1843690.0,,,
2025-04-08 10:45:00,,1241857.0,,,
2025-04-08 16:30:00,,4681157.0,,,
2025-04-08 22:15:00,,840949.5,,,
2025-04-09 00:00:00,317126.0,,1.3897951374045805,56.84,53.04
2025-04-09 04:00:00,,2429974.0,,,
2025-04-09 09:45:00,,379438.5,,,
2025-04-09 15:30:00,,1935523.0,,,
2025-04-09 21:15:00,,344822.5,,,
2025-04-10 00:00:00,322286.0,,1.3503154861111113,53.04,53.56
2025-04-10 03:00:00,,245745.0,,,
2025-04-10 08:45:00,,850376.0,,,
2025-04-10 14:30:00,,507349.5,,,
2025-04-10 20:15:00,,5152695.0,,,
2025-04-11 00:00:00,404846.0,,1.4232085135135133,53.56,56.15
2025-04-11 02:00:00,,1654986.0,,,
2025-04-11 07:45:00,,1687638.0,,,
2025-04-11 13:30:00,,2118046.0,,,
2025-04-11 19:15:00,,2387891.0,,,
2025-04-12 00:00:00,409366.0,,1.4251067361111105,56.15,57.45
2025-04-12 01:00:00,,456843.5,,,
2025-04-12 06:45:00,,2273637.0,,,
2025-04-12 12:30:00,,2803311.0,,,
2025-04-12 18:15:00,,2172632.5,,,
2025-04-13 00:00:00,455003.0,1198849.5,1.3317095174418605,57.45,56.29
2025-04-13 05:45:00,,2902862.0,,,
2025-04-13 11:30:00,,409290.0,,,
2025-04-13 17:15:00,,2918607.5,,,
2025-04-13 23:00:00,,1123964.5,,,
2025-04-14 00:00:00,441535.0,,1.4915851073825501,56.29,53.31
2025-04-14 04:45:00,,6044745.0,,,
2025-04-14 10:30:00,,4342677.0,,,
2025-04-14 16:15:00,,3178478.0,,,
2025-04-14 22:00:00,,465224.5,,,
2025-04-15 00:00:00,442754.0,,1.509216645833333,52.02,50.39
2025-04-15 03:45:00,,509476.5,,,
2025-04-15 09:30:00,,3410782.0,,,
2025-04-15 15:15:00,,4660297.0,,,
2025-04-15 21:00:00,,5911431.0,,,
2025-04-16 00:00:00,506945.0,,1.621543689189189,50.39,49.58
2025-04-16 02:45:00,,6164463.5,,,
2025-04-16 08:30:00,,4460308.5,,,
2025-04-16 14:15:00,,7481815.0,,,
2025-04-16 20:00:00,,2051869.5,,,
2025-04-17 00:00:00,557004.0,,1.6875147777777777,49.58,48.41
2025-04-17 01:45:00,,2679824.0,,,
2025-04-17 07:30:00,,3196692.0,,,
2025-04-17 13:15:00,,4984853.0,,,
2025-04-17 19:00:00,,5827751.0,,,
2025-04-18 00:00:00,508567.0,,1.6653093676470596,48.41,46.9
2025-04-18 00:45:00,,3940306.0,,,
2025-04-18 06:30:00,,5451142.5,,,
2025-04-18 12:15:00,,4800456.5,,,
2025-04-18 18:00:00,,7189945.0,,,
2025-04-18 23:45:00,,7104244.5,,,
2025-04-19 00:00:00,544933.0,,1.6493560287769784,46.9,48.29
2025-04-19 05:30:00,,12978796.0,,,
2025-04-19 11:15:00,,14588517.5,,,
2025-04-19 17:00:00,,14972657.0,,,
2025-04-19 22:45:00,,18633014.0,,,
2025-04-20 00:00:00,468623.0,,1.6637433658536578,48.3,48.2
2025-04-20 04:30:00,,18591607.0,,,
2025-04-20 10:15:00,,19797025.5,,,
2025-04-20 16:00:00,,15333735.0,,,
2025-04-20 21:45:00,,11503648.0,,,
2025-04-21 00:00:00,444815.0,,1.6515207380952381,48.2,49.16
2025-04-21 03:30:00,,15244586.0,,,
2025-04-21 09:15:00,,11054297.5,,,
2025-04-21 15:00:00,,13382415.5,,,
2025-04-21 20:45:00,,11564579.0,,,
2025-04-22 00:00:00,518085.0,,1.7016848,49.16,52.69
2025-04-22 02:30:00,,10869396.5,,,
2025-04-22 08:15:00,,15764350.0,,,
2025-04-22 14:00:00,,12796425.0,,,
2025-04-22 19:45:00,,13841347.5,,,
2025-04-23 00:00:00,418013.0,,1.5722158771929824,52.69,49.42
2025-04-23 01:30:00,,7167742.0,,,
2025-04-23 07:15:00,,12185603.0,,,
2025-04-23 13:00:00,,17680158.5,,,
2025-04-23 18:45:00,,26344156.5,,,
2025-04-24 00:00:00,464579.0,,1.6355802695035464,49.42,46.96
2025-04-24 00:30:00,,20609669.5,,,
2025-04-24 06:15:00,,17958367.5,,,
2025-04-24 12:00:00,,22754937.0,,,
2025-04-24 17:45:00,,17529921.0,,,
2025-04-24 23:30:00,,8100854.5,,,
2025-04-25 00:00:00,392219.0,,1.7315263819444444,46.96,46.45
2025-04-25 05:15:00,,19812217.0,,,
2025-04-25 11:00:00,,19291295.5,,,
2025-04-25 16:45:00,,25900005.5,,,
2025-04-25 22:30:00,,18218261.5,,,
2025-04-26 00:00:00,321218.0,,1.8938662781954885,46.45,47.42
2025-04-26 04:15:00,,6472869.5,,,
2025-04-26 10:00:00,,2169573.5,,,
2025-04-26 15:45:00,,7857009.0,,,
2025-04-26 21:30:00,,4972504.5,,,
2025-04-27 00:00:00,441684.0,,1.603343444444444,47.42,48.12
2025-04-27 03:15:00,,7999510.5,,,
2025-04-27 09:00:00,,5965074.5,,,
2025-04-27 14:45:00,,7570304.5,,,
2025-04-27 20:30:00,,7660313.5,,,
2025-04-28 00:00:00,409570.0,,1.6737808226950353,48.12,47.05
2025-04-28 02:15:00,,8085305.5,,,
2025-04-28 08:00:00,,10361163.5,,,
2025-04-28 13:45:00,,13542780.0,,,
2025-04-28 19:30:00,,10576819.0,,,
2025-04-29 00:00:00,467541.0,,1.6012471027397268,47.05,46.17
2025-04-29 01:15:00,,9400119.0,,,
2025-04-29 07:00:00,,5924564.5,,,
2025-04-29 12:45:00,,8568710.5,,,
2025-04-29 18:30:00,,17470458.0,,,
2025-04-30 00:00:00,350545.0,,1.581549507575757,46.17,45.07
2025-04-30 00:15:00,,19598530.0,,,
2025-04-30 06:00:00,,23969017.5,,,
2025-04-30 11:45:00,,18559598.0,,,
2025-04-30 17:30:00,,25332963.0,,,
2025-04-30 23:15:00,,19711983.0,,,
2025-05-01 00:00:00,330999.0,,1.6676638592592596,45.07,46.11
2025-05-01 05:00:00,,18181674.5,,,
2025-05-01 10:45:00,,18073735.5,,,
2025-05-01 16:30:00,,24476910.5,,,
2025-05-01 22:15:00,,18148120.5,,,
2025-05-02 00:00:00,379082.0,,1.6573263081761007,46.11,44.54
2025-05-02 04:00:00,,13950167.0,,,
2025-05-02 09:45:00,,13114261.0,,,
2025-05-02 15:30:00,,12162590.0,,,
2025-05-02 21:15:00,,11104440.0,,,
2025-05-03 00:00:00,389545.0,,1.6710641097560985,44.54,44.9
2025-05-03 03:00:00,,5211806.5,,,
2025-05-03 08:45:00,,515856.5,,,
2025-05-03 14:30:00,,1546810.5,,,
2025-05-03 20:15:00,,2320521.5,,,
2025-05-04 00:00:00,347821.0,,1.8913832446043173,44.9,46.35
2025-05-04 02:00:00,,3612504.0,,,
2025-05-04 07:45:00,,5002713.0,,,
2025-05-04 13:30:00,,543780.0,,,
2025-05-04 19:15:00,,2939251.5,,,
2025-05-05 00:00:00,402074.0,,1.4848936514285707,46.35,45.0
2025-05-05 01:00:00,,188213.0,,,
2025-05-05 06:45:00,,2362501.0,,,
2025-05-05 12:30:00,,1503423.0,,,
2025-05-05 18:15:00,,5321008.5,,,
2025-05-06 00:00:00,332019.0,5317712.0,1.6543183550724647,45.0,46.66
2025-05-06 05:45:00,,3925268.0,,,
2025-05-06 11:30:00,,2855184.0,,,
2025-05-06 17:15:00,,8876805.0,,,
2025-05-06 23:00:00,,7641864.5,,,
2025-05-07 00:00:00,342796.0,,1.6128247549668875,46.66,44.8
2025-05-07 04:45:00,,5881684.5,,,
2025-05-07 10:30:00,,6433990.0,,,
2025-05-07 16:15:00,,8945286.0,,,
2025-05-07 22:00:00,,7170981.0,,,
2025-05-08 00:00:00,373583.0,,1.6702169056603768,44.8,45.88
2025-05-08 03:45:00,,5051344.5,,,
2025-05-08 09:30:00,,7456494.0,,,
2025-05-08 15:15:00,,6961207.0,,,
2025-05-08 21:00:00,,11529030.5,,,
2025-05-09 00:00:00,334315.0,,1.538478228571429,45.88,45.78
2025-05-09 02:45:00,,7961420.0,,,
2025-05-09 08:30:00,,14755619.5,,,
2025-05-09 14:15:00,,19681082.0,,,
2025-05-09 20:00:00,,21380556.0,,,
2025-05-10 00:00:00,330864.0,,1.9174952266666658,45.78,47.13
2025-05-10 01:45:00,,11071476.0,,,
2025-05-10 07:30:00,,3042681.0,,,
2025-05-10 13:15:00,,2299565.0,,,
2025-05-10 19:00:00,,1819917.5,,,
2025-05-11 00:00:00,281544.0,,1.5390386979865778,47.13,47.13
2025-05-11 00:45:00,,2392253.0,,,
2025-05-11 06:30:00,,5489873.0,,,
2025-05-11 12:15:00,,3029854.0,,,
2025-05-11 18:00:00,,1762153.0,,,
2025-05-11 23:45:00,,404202.0,,,
2025-05-12 00:00:00,378080.0,,1.6455296482758621,47.13,45.44
2025-05-12 05:30:00,,6987397.5,,,
2025-05-12 11:15:00,,4637600.5,,,
2025-05-12 17:00:00,,6359603.5,,,
2025-05-12 22:45:00,,906605.5,,,
2025-05-13 00:00:00,295569.0,,1.5784312230769235,44.83,45.71
2025-05-13 04:30:00,,773683.5,,,
2025-05-13 10:15:00,,5576143.5,,,
2025-05-13 16:00:00,,4563920.0,,,
2025-05-13 21:45:00,,17090760.5,,,
2025-05-14 00:00:00,326629.0,,1.7275102152777775,45.71,44.79
2025-05-14 03:30:00,,6364538.5,,,
2025-05-14 09:15:00,,12561976.0,,,
2025-05-14 15:00:00,,14047545.5,,,
2025-05-14 20:45:00,,12475946.5,,,
2025-05-15 00:00:00,373956.0,,1.6858888972602746,44.79,43.57
2025-05-15 02:30:00,,2035560.5,,,
2025-05-15 08:15:00,,6733863.5,,,
2025-05-15 14:00:00,,1792352.0,,,
2025-05-15 19:45:00,,8031146.5,,,
2025-05-16 00:00:00,363602.0,,1.6120485000000007,43.57,42.62
2025-05-16 01:30:00,,933688.0,,,
2025-05-16 07:15:00,,3450004.0,,,
2025-05-16 13:00:00,,11753022.0,,,
2025-05-16 18:45:00,,27474489.5,,,
2025-05-17 00:00:00,291640.0,,1.4959012657342654,42.62,43.13
2025-05-17 00:30:00,,21251131.0,,,
2025-05-17 06:15:00,,11203689.0,,,
2025-05-17 12:00:00,,3192904.0,,,
2025-05-17 17:45:00,,8529752.0,,,
2025-05-17 23:30:00,,2799258.5,,,
2025-05-18 00:00:00,629125.0,,1.5649339629629633,43.13,44.93
2025-05-18 05:15:00,,452656.5,,,
2025-05-18 11:00:00,,9696741.0,,,
2025-05-18 16:45:00,,14339855.5,,,
2025-05-18 22:30:00,,11688897.0,,,
2025-05-19 00:00:00,585664.0,,1.5391844822695036,44.93,44.02
2025-05-19 04:15:00,,14229775.5,,,
2025-05-19 10:00:00,,16613202.0,,,
2025-05-19 15:45:00,,18820926.0,,,
2025-05-19 21:30:00,,16952078.5,,,
2025-05-20 00:00:00,569524.0,,1.539952425675676,44.02,47.3
2025-05-20 03:15:00,,21880561.0,,,
2025-05-20 09:00:00,,23876061.0,,,
2025-05-20 14:45:00,,19404432.0,,,
2025-05-20 20:30:00,,10851581.5,,,
2025-05-21 00:00:00,421952.0,,1.7006174027777776,47.3,49.13
2025-05-21 02:15:00,,5533302.0,,,
2025-05-21 08:00:00,,8387241.5,,,
2025-05-21 13:45:00,,5064359.0,,,
2025-05-21 19:30:00,,4237387.0,,,
2025-05-22 00:00:00,467521.0,,1.6638796266666678,49.13,49.0
2025-05-22 01:15:00,,819170.0,,,
2025-05-22 07:00:00,,7570580.0,,,
2025-05-22 12:45:00,,12177917.5,,,
2025-05-22 18:30:00,,14514110.0,,,
2025-05-23 00:00:00,444371.0,,1.8816288580645164,49.0,47.68
2025-05-23 00:15:00,,11268279.5,,,
2025-05-23 06:00:00,,12309978.0,,,
2025-05-23 11:45:00,,14821793.5,,,
2025-05-23 17:30:00,,14532137.5,,,
2025-05-23 23:15:00,,7588797.0,,,
