Date,M2_Raw,TGA_Raw,RRP_Raw,Fed_Net_Liquidity,Fed_Net_Liq_90d_MA,Fed_Net_Liq_90d_Std,Fed_Liq_ZScore,Fed_Liq_Pct30d,Stablecoins_Total_MCap,Stablecoins_Delta_30d,Stablecoins_PctChange_14d
2021-04-24,20315.9,1015902.0,73.794,-995659.894,,,,-0.04363898832773783,82148206489.0,21433109537.0,0.17411920661780322
2021-04-25,20315.9,1015902.0,73.794,-995659.894,,,,-0.04364022845403548,82426537359.0,21499079528.0,0.17563533654164432
2021-04-26,20163.1,1015902.0,100.916,-995839.816,,,,-0.04346740823314177,82675654241.0,20487244630.0,0.16292260516779078
2021-04-27,20163.1,1015902.0,142.172,-995881.072,,,,-0.043427780666567384,83157825385.0,20721963024.0,0.16978286967804856
2021-04-28,20163.1,967689.0,166.732,-947692.632,,,,-0.08967524691446938,83474034912.0,20841494395.0,0.13374922731628325
2021-04-29,20163.1,967689.0,173.469,-947699.3690000001,,,,-0.0897250604299007,83956724076.0,21491444677.0,0.13407458524665605
2021-04-30,20163.1,967689.0,183.234,-947709.1340000001,,,,-0.05769208732084097,83521000736.0,20777908825.0,0.11798140808258983
2021-05-01,20163.1,967689.0,183.234,-947709.1340000001,,,,-0.05757520674014671,84862111431.0,21021435716.0,0.1039926821505992
2021-05-02,20163.1,967689.0,183.234,-947709.1340000001,,,,-0.05757520674014671,85406430061.0,21434325694.0,0.10383612480456494
2021-05-03,20286.6,967689.0,129.724,-947532.1240000001,,,,-0.057751229748335686,86676665429.0,20189926144.0,0.07792675479319078
2021-05-04,20286.6,967689.0,147.806,-947550.206,,,,-0.05773324857193862,86720574446.0,19876017848.0,0.07459100608209068
2021-05-05,20286.6,953689.0,162.8,-933565.2000000001,,,,-0.07144588158315412,89139614551.0,21979061927.0,0.09467105247923491
2021-05-06,20286.6,953689.0,154.921,-933557.321,,,,-0.0714680342071975,89754149257.0,21327866520.0,0.09551683382610987
2021-05-07,20286.6,953689.0,161.856,-933564.256,,,,-0.05681929518113238,90258453394.0,21820980457.0,0.10087493310575746
2021-05-08,20286.6,953689.0,161.856,-933564.256,,,,-0.0568122484610073,90237389049.0,21136198711.0,0.09847059242958855
2021-05-09,20286.6,953689.0,161.856,-933564.256,,,,-0.056815702748735264,90770109435.0,21191309458.0,0.10122434283100423
2021-05-10,20366.4,953689.0,175.548,-933498.1479999999,,,,-0.05688249196771189,92137228182.0,22171413786.0,0.11444208126154587
2021-05-11,20366.4,953689.0,181.753,-933504.353,,,,-0.05687622302743611,93402307948.0,23289973964.0,0.12319324748537608
2021-05-12,20366.4,898779.0,209.257,-878621.857,,,,-0.11233408873749495,94493166387.0,23400168561.0,0.1320066950952663
2021-05-13,20366.4,898779.0,235.217,-878647.8169999999,,,,-0.11231442805685488,94682079187.0,23593822092.0,0.1277486136940158
2021-05-14,20366.4,898779.0,241.185,-878653.785,,,,-0.028921976320638754,94524082426.0,20897540594.0,0.1317402999609576
2021-05-15,20366.4,898779.0,241.185,-878653.785,,,,-0.028898117959940905,94970590321.0,20939547594.0,0.11911651406669321
2021-05-16,20366.4,898779.0,241.185,-878653.785,,,,-0.02891026086365267,95159416823.0,20452449308.0,0.11419499392532972
2021-05-17,20416.4,898779.0,208.96,-878571.5599999999,,,,-0.02900113608113164,95214709057.0,18346344979.0,0.0985045235155455
2021-05-18,20416.4,898779.0,243.47,-878606.07,,,,-0.028962995567234473,96578367566.0,19205985795.0,0.11367306066610916
2021-05-19,20416.4,866119.0,293.998,-845996.598,,,,-0.06502345919727948,96646525153.0,16235991651.0,0.08421520151071582
2021-05-20,20416.4,866119.0,351.121,-846053.721,,,,-0.0649747425983378,95942357180.0,15241351909.0,0.06894620442873145
2021-05-21,20416.4,866119.0,369.046,-846071.646,,,,-0.15024673765842356,97004119589.0,15573616472.0,0.07473722339949185
2021-05-22,20416.4,866119.0,369.046,-846071.646,,,,-0.15026492857490814,99328659199.0,17400069436.0,0.10074837321659791
2021-05-23,20416.4,866119.0,369.046,-846071.646,,,,-0.150240306857233,99825826110.0,17837899344.0,0.09976540439763104
2021-05-24,20248.0,866119.0,394.941,-846265.941,,,,-0.15004516492054265,100994160731.0,18845954242.0,0.09612762098187688
2021-05-25,20248.0,866119.0,432.955,-846303.955,,,,-0.1500069852165804,101457098173.0,19030560814.0,0.08623759307408507
2021-05-26,20248.0,812473.0,450.283,-792675.283,,,,-0.20401326572385203,101841411915.0,19165757674.0,0.07776483537343859
2021-05-27,20248.0,812473.0,485.329,-792710.329,,,,-0.2040110498254354,102928960167.0,19771134782.0,0.08710075920187776
2021-05-28,20248.0,812473.0,479.498,-792704.498,,,,-0.1635426178980781,104104946930.0,20630912018.0,0.10135897919454084
2021-05-29,20248.0,812473.0,479.498,-792704.498,,,,-0.16354856410166085,104542314722.0,20585590646.0,0.10078619463823091
2021-05-30,20248.0,812473.0,479.498,-792704.498,,,,-0.16355718272522213,104483949124.0,20962948388.0,0.09798853978207922
2021-05-31,20295.4,812473.0,479.498,-792657.098,-1028629.6572444444,183988.02040249793,1.2825430630115124,-0.16360719807096435,102494888689.0,17632777258.0,0.07646066142618513
2021-06-01,20295.4,812473.0,447.985,-792625.585,-1021771.0703333333,181098.08938969788,1.2653114458885548,-0.16364044983447434,105800929331.0,20394499270.0,0.0954930384249606
2021-06-02,20295.4,783235.0,438.778,-763378.378,-1014587.4967555554,178330.85278946935,1.4086688580585847,-0.19435092630168183,106118435648.0,19441770219.0,0.09800570149837395
2021-06-03,20295.4,783235.0,479.102,-763418.7019999999,-1007404.3834444445,175221.83049332377,1.3924388345762706,-0.1943237443610456,106405515666.0,19684941220.0,0.10905671690314822
2021-06-04,20295.4,783235.0,483.349,-763422.949,-1000221.3173222223,171753.05059002477,1.3787141917348584,-0.18224999282321153,106831131568.0,17691517017.0,0.10130509941883292
2021-06-05,20295.4,783235.0,483.349,-763422.949,-993038.2512,167902.28868052465,1.3675531406060792,-0.18224309120917914,107133072579.0,17378923322.0,0.07857161712375738
2021-06-06,20295.4,783235.0,483.349,-763422.949,-985856.2125777778,163645.27324909082,1.3592403811089824,-0.18224916593207696,107351022972.0,17092569578.0,0.07538326658782513
2021-06-07,20431.9,783235.0,486.097,-763289.1969999999,-978672.6881,158948.72533807522,1.3550501310525846,-0.1823924361988427,107659908988.0,17422519939.0,0.066001323331498
2021-06-08,20431.9,783235.0,497.428,-763300.5279999999,-972261.3439666667,155803.60306088591,1.341180896086259,-0.18238029884468943,107558482275.0,16788372840.0,0.06013757747729187
2021-06-09,20431.9,730235.0,502.904,-710306.004,-965261.050111111,153212.33605097965,1.6640634343325833,-0.23909221938809888,107886626990.0,15749398808.0,0.059359105115760924
2021-06-10,20431.9,730235.0,534.943,-710338.043,-958261.1594777778,150246.54955560114,1.6501085529823094,-0.2390629559281766,108179303469.0,14776995521.0,0.05100938835369018
2021-06-11,20431.9,730235.0,547.808,-710350.9079999999,-951261.411788889,146883.84428604544,1.6401429643939167,-0.1915169167024262,107780455282.0,13287288895.0,0.035305799199642385
2021-06-12,20431.9,730235.0,547.808,-710350.9079999999,-944261.6641,143096.49818041114,1.6346364800981605,-0.1915408036573999,107763288747.0,13081209560.0,0.030810242087763617
2021-06-13,20431.9,730235.0,547.808,-710350.9079999999,-937263.5108222221,138854.4468338961,1.634175987850538,-0.19154629488109487,107862341749.0,13338259323.0,0.03233408244352032
2021-06-14,20517.4,730235.0,583.892,-710301.492,-930264.800711111,134110.7601026042,1.6401615242716068,-0.19160253546281603,108056222864.0,13085632543.0,0.05425962451527444
2021-06-15,20517.4,730235.0,509.559,-710227.159,-924237.2835888889,131623.69220654527,1.6259240338970438,-0.19168713419927974,108062767318.0,12903350495.0,0.021378243095803162
2021-06-16,20517.4,653889.0,520.942,-633892.542,-917361.3088333333,130429.03229445852,2.1733563597510255,-0.27849640159078215,108164343290.0,12949634233.0,0.01927947419792697
2021-06-17,20517.4,653889.0,755.8,-634127.4,-910488.0287444444,128847.38195301285,2.1448680179254676,-0.27825743339105313,107914992967.0,11336625401.0,0.014186081346930779
2021-06-18,20517.4,653889.0,747.121,-634118.721,-903614.6522222221,126870.28884299798,2.1241847376553493,-0.2504476702399221,107715214757.0,11068689604.0,0.008275520216101562
2021-06-19,20517.4,653889.0,747.121,-634118.721,-896741.2756999999,124478.6901004914,2.109779227978582,-0.25049827775652556,108139154106.0,12196796926.0,0.00939095185810257
2021-06-20,20517.4,653889.0,747.121,-634118.721,-889869.8254666666,121653.94947059746,2.1022836133115352,-0.25051415681172695,108322212493.0,11318092904.0,0.009046858559077942
2021-06-21,20421.3,653889.0,765.141,-634232.8409999999,-882999.673411111,118356.71630559377,2.1018395928525258,-0.25037927461760145,108627301976.0,9298642777.0,0.008985638173889088
2021-06-22,20421.3,653889.0,791.605,-634259.3049999999,-878479.1778888887,120008.21501954751,2.035026292567631,-0.250347995942651,108903341048.0,9077514938.0,0.012503511992308924
2021-06-23,20421.3,734689.0,813.65,-715081.35,-874856.8362222223,119964.90330493354,1.3318519151896953,-0.1550157989874722,109065344072.0,8071183341.0,0.010925516117111123
2021-06-24,20421.3,734689.0,813.048,-715080.7479999999,-871234.4728666666,119810.86660606378,1.303335242370775,-0.15505446503555576,109329217573.0,7872119400.0,0.010629705194298289
2021-06-25,20421.3,734689.0,770.83,-715038.5299999999,-867611.6404222222,119546.29362701475,1.2762680112714446,-0.09794269439835701,109680379446.0,7838967531.0,0.017627724423959545
2021-06-26,20421.3,734689.0,770.83,-715038.5299999999,-863988.8079777777,119169.81208035648,1.249899411415873,-0.0979825746663131,109763792991.0,6834832824.0,0.01856387520518843
2021-06-27,20421.3,734689.0,770.83,-715038.5299999999,-860366.4699333333,118681.11820995489,1.224524525259684,-0.09797593957893769,109907137429.0,5802190499.0,0.018957456762419556
2021-06-28,20362.0,734689.0,803.019,-715130.019,-856744.4331999999,118075.72191900312,1.1993525163212104,-0.09786052582736837,110148385180.0,5606070458.0,0.019361793893473367
2021-06-29,20362.0,734689.0,841.246,-715168.246,-853515.9480777779,117928.53684776807,1.1731486354008487,-0.09781230230889892,109582783989.0,5098834865.0,0.014066053542077128
2021-06-30,20362.0,745962.0,991.939,-726591.939,-850415.7787888888,117552.20742051664,1.0533518893944442,-0.0833464548121664,109585773317.0,7090884628.0,0.013141391920524104
2021-07-01,20362.0,745962.0,742.647,-726342.647,-847312.8395888888,117094.58591494209,1.0330980859931642,-0.08362452493884609,109646352253.0,3845422922.0,0.01604373255650815
2021-07-02,20362.0,745962.0,731.504,-726331.504,-844209.7765777778,116551.78814373609,1.0113810732136164,-0.04853015891943435,109979215556.0,3860779908.0,0.021018393772016974
2021-07-03,20362.0,745962.0,731.504,-726331.504,-841106.7135666667,115922.48360989965,0.9901030929677656,-0.0485804158358174,110577364968.0,4171849302.0,0.022546975534966984
2021-07-04,20362.0,745962.0,731.504,-726331.504,-838005.9897222221,115208.69378112552,0.9693234256642324,-0.048585708680339956,110665626199.0,3834494631.0,0.021633731919493693
2021-07-05,20582.9,745962.0,731.504,-726110.6039999999,-834902.6392,114407.6008040841,0.9509161492364449,-0.048875063356262904,110748456760.0,3615384181.0,0.019526902955470993
2021-07-06,20582.9,745962.0,772.581,-726151.681,-831973.1663777778,113770.4037940493,0.9301319310542235,-0.04882125700939599,110871523787.0,3520500815.0,0.018072748917156822
2021-07-07,20582.9,753364.0,785.72,-733566.82,-829126.1661555555,112979.84982416859,0.8458087553158844,-0.03893986331369492,111278252078.0,3618343090.0,0.0202897448756878
2021-07-08,20582.9,753364.0,793.399,-733574.499,-826279.2109777777,112110.50740311798,0.8269047578603635,-0.0389440697465363,111397041755.0,3838559480.0,0.018913738046458572
2021-07-09,20582.9,753364.0,780.596,-733561.696,-823432.1135444444,111160.77852743879,0.8084723652979899,0.03274038494541576,111558644915.0,3672017925.0,0.017124899444068253
2021-07-10,20582.9,753364.0,780.596,-733561.696,-820585.0161111112,110128.45868070822,0.7901982934621374,0.03269380434971314,111570655597.0,3391352128.0,0.016461371794505686
2021-07-11,20582.9,753364.0,780.596,-733561.696,-817737.7969444444,109011.00720717068,0.7721798293677941,0.032675101472524615,111590743412.0,3810288130.0,0.015318440843640424
2021-07-12,20575.3,753364.0,776.472,-733565.1719999999,-814890.5350444445,107805.80389109455,0.7543690609329299,0.03267999482869666,111635819729.0,3872530982.0,0.01350391607257162
2021-07-13,20575.3,753364.0,798.267,-733586.967,-812987.9118333333,107711.7848223415,0.7371611654592514,0.03271067684761797,111815882159.0,3953540410.0,0.020378184316107273
2021-07-14,20575.3,704918.0,859.975,-685202.6749999999,-810547.9323777779,108095.17160393752,1.1595823894618071,-0.03533544175632963,111589763500.0,3533540636.0,0.018286955709141406
2021-07-15,20575.3,704918.0,776.261,-685118.961,-808106.8970555556,108422.64328039484,1.134338108115415,-0.03535234844490087,111627877384.0,3565110066.0,0.01807196582726056
2021-07-16,20575.3,704918.0,817.566,-685160.266,-805666.3206777778,108693.19180873325,1.1086807984241698,0.08087762610086036,112320596742.0,4156253452.0,0.02128930611264268
2021-07-17,20575.3,704918.0,817.566,-685160.266,-803225.7443,108907.77583415287,1.0840867641975607,0.08047730787220342,111996216300.0,4081223333.0,0.012831299899492166
2021-07-18,20575.3,704918.0,817.566,-685160.266,-800784.9483888887,109066.51391794447,1.0601299907309618,0.0804920960534139,112181540218.0,4466325461.0,0.013698147031437458
2021-07-19,20604.4,704918.0,860.468,-685174.068,-798344.1508444443,109169.53764347128,1.0366452518470686,0.08051386169373154,112309574396.0,4170420290.0,0.014096066723377154
2021-07-20,20604.4,704918.0,848.102,-685161.7019999999,-794894.0872111112,107760.83868917245,1.0182955751451193,0.08049436061358595,112239489404.0,3917276911.0,0.012338295445709413
2021-07-21,20604.4,678103.0,886.206,-658384.806,-791146.2656777778,106557.76448407835,1.2459107069350615,0.038080596649519904,112252263194.0,3624961218.0,0.008752933280415487
2021-07-22,20604.4,678103.0,898.197,-658396.797,-787398.8979333334,105206.50301961065,1.2261799150313666,0.03805618902193331,112510719529.0,3607378481.0,0.00999737296838954
2021-07-23,20604.4,678103.0,877.251,-658375.851,-783651.2974555555,103701.09569076226,1.2080436144004512,-0.07929936782717095,112688937077.0,3623593005.0,0.010131820468608277
2021-07-24,20604.4,678103.0,877.251,-658375.851,-779903.6969777778,102034.41376163415,1.1910476230272937,-0.07929859272340511,112939722340.0,3610504767.0,0.01227084967525105
2021-07-25,20604.4,678103.0,877.251,-658375.851,-776154.0973666667,100193.97909410817,1.1755022350798372,-0.07924423177587347,113164295552.0,3483916106.0,0.014101099176213383
2021-07-26,20556.1,678103.0,891.203,-658438.103,-772404.7310444445,98172.52020609396,1.1608811488713326,-0.07915717073316308,113448856664.0,3685063673.0,0.016240637990577067
2021-07-27,20556.1,678103.0,927.419,-658474.319,-769191.1942333332,97097.94477475004,1.1402597190926818,-0.07910652171429122,113517746355.0,3610608926.0,0.015220236724332148
2021-07-28,20556.1,578204.0,965.189,-558613.089,-764868.0133444445,97720.58584136968,2.11065992460646,-0.21886499775084944,113854604710.0,3706219530.0,0.02029613773668415
2021-07-29,20556.1,578204.0,987.283,-558635.1830000001,-760544.9694444444,98146.18591087578,2.057235180058793,-0.21887585736014337,113985850669.0,4403066680.0,0.02112351627800435
2021-07-30,20556.1,578204.0,1039.394,-558687.294,-756222.5045555555,98376.85694236946,2.0079439076944126,-0.2310852020063493,113923048498.0,4337275181.0,0.014266766759446936
2021-07-31,20556.1,578204.0,1039.394,-558687.294,-751900.0396666665,98415.19644316782,1.9632409693785635,-0.23082129858746958,114206887020.0,4560534767.0,0.01973879826509828
2021-08-01,20556.1,578204.0,1039.394,-558687.294,-747579.5415555555,98265.47844500134,1.9222645688462965,-0.23080949824806163,114130941965.0,4151726409.0,0.01737720611797422
2021-08-02,20682.5,578204.0,921.317,-558442.817,-743256.1261222222,97927.71007541254,1.8872422216336968,-0.23114608973370365,114015647586.0,3438282618.0,0.015190808078253681
2021-08-03,20682.5,578204.0,909.442,-558430.942,-739087.9677,97719.7682048755,1.8487254832741873,-0.23116243901765265,114158412071.0,3492785872.0,0.01709668029665523
2021-08-04,20682.5,492668.0,931.755,-472917.255,-733969.7447444444,99467.42937577204,2.6245022253287535,-0.348698046282767,114165105909.0,3416649149.0,0.017040571482234812
2021-08-05,20682.5,492668.0,944.335,-472929.835,-728851.5845111111,100922.25013133744,2.5358307922986416,-0.34871756497386663,113123558004.0,2252034217.0,0.005446934101617229
2021-08-06,20682.5,492668.0,952.134,-472937.634,-723733.5109333333,102097.05132393376,2.456445839337784,-0.35529031424840063,113275670568.0,1997418490.0,0.005206664524656013
2021-08-07,20682.5,492668.0,952.134,-472937.634,-718615.4373555555,103001.63691799421,2.385183485493093,-0.35529706301854413,113527858195.0,2130816440.0,0.005207519930228388
2021-08-08,20682.5,492668.0,952.134,-472937.634,-713498.0983111111,103644.65931053198,2.3210116749997,-0.3552858108883591,114752216870.0,3193571955.0,0.014031999317932753
2021-08-09,20741.1,492668.0,981.765,-472908.66500000004,-708380.3684444444,104030.05669440494,2.263496828961247,-0.3553253017725724,114855850147.0,3285194550.0,0.012402006722439518
2021-08-10,20741.1,492668.0,998.654,-472925.554,-703872.6317444444,105351.65954523512,2.1921541505977133,-0.3553022784875616,114669741771.0,3078998359.0,0.010148152628025375
2021-08-11,20741.1,434919.0,1000.46,-415178.36000000004,-698722.9711111111,108006.44122358241,2.6252564930285027,-0.43402661979159485,114552467749.0,2916648020.0,0.0061294230547594974
2021-08-12,20741.1,434919.0,1087.342,-415265.242,-693574.2095222223,110352.20117392876,2.5220064897805963,-0.43392500046964433,114533597307.0,2717715148.0,0.004805391500657175
2021-08-13,20741.1,434919.0,1050.941,-415228.841,-688425.0434777779,112411.8921886158,2.430314063385591,-0.39400580857335377,114684551435.0,3094787935.0,0.006684362357221918
2021-08-14,20741.1,434919.0,1050.941,-415228.841,-683275.8774333333,114199.97840099853,2.3471723916805014,-0.3939317627497394,114595012041.0,2967134657.0,0.0033984379675109366
2021-08-15,20741.1,434919.0,1050.941,-415228.841,-678127.6249999999,115730.65037264604,2.2716435374162414,-0.39396829967369995,115647535009.0,3326938267.0,0.01328818476294602
2021-08-16,20811.4,434919.0,1036.418,-415144.018,-672978.0466444443,117013.92706241856,2.203447359790842,-0.39409209990586347,115770476650.0,3774260350.0,0.01539112482500582
2021-08-17,20811.4,434919.0,1053.454,-415161.054,-668190.9850444444,118657.4149332502,2.1324409535365696,-0.3940672356502354,115689127490.0,3507587272.0,0.013408695787113567
2021-08-18,20811.4,338808.0,1115.656,-319112.256,-662336.0798777777,122713.62581425565,2.796949577525281,-0.5342610426990065,115643766361.0,3334191965.0,0.012951947446872447
2021-08-19,20811.4,338808.0,1109.938,-319106.538,-656480.9120111112,126365.82854282398,2.669822830281833,-0.5342609823804775,115695230288.0,3455740884.0,0.022733304444942037
2021-08-20,20811.4,338808.0,1111.905,-319108.505,-650625.766,129648.21729016014,2.5570522135144005,-0.5153161159068425,115641700685.0,3389437491.0,0.020887363589515484
2021-08-21,20811.4,338808.0,1111.905,-319108.505,-644770.6199888889,132588.3177416503,2.4561901118878726,-0.5153249431740476,116495458994.0,3984739465.0,0.026139846608422168
2021-08-22,20811.4,338808.0,1111.905,-319108.505,-638913.3151444445,135205.1144686551,2.3653307154929077,-0.5153095234047398,116626171626.0,3937234549.0,0.016330444910907183
2021-08-23,20786.6,338808.0,1135.697,-319157.097,-633056.1278333333,137518.26063584702,2.282598902734441,-0.5152357175384916,117772687543.0,4832965203.0,0.025395636289025303
2021-08-24,20786.6,338808.0,1129.737,-319151.13700000005,-627794.7484333334,140371.49295753243,2.19876276108789,-0.5152447701183984,115782669411.0,2618373859.0,0.009705504022347489
2021-08-25,20786.6,301430.0,1147.089,-281790.489,-622117.8613222223,143913.6465370707,2.364802647360877,-0.5720319226422411,117678801501.0,4229944837.0,0.027291718925254616
2021-08-26,20786.6,301430.0,1091.792,-281735.19200000004,-616440.4245888889,147150.87483117072,2.274571815987524,-0.572139438288405,117617046724.0,4099300369.0,0.026921789671331187
2021-08-27,20786.6,301430.0,1120.015,-281763.41500000004,-610763.3014444443,150100.7084579563,2.1918609833650335,-0.4956018386457822,117771964862.0,3917360152.0,0.026920918191408294
2021-08-28,20786.6,301430.0,1120.015,-281763.41500000004,-605086.1783,152780.50162784196,2.1162567202952505,-0.4956217875736624,117953287180.0,3967436511.0,0.0293055961091786
2021-08-29,20786.6,301430.0,1120.015,-281763.41500000004,-599409.5818222222,155204.9059292337,2.046624524659383,-0.49566883294825737,117968539012.0,4045490514.0,0.02006963661455785
2021-08-30,20818.0,301430.0,1140.711,-281752.711,-593733.2165555556,157385.79430061704,1.9822659785904988,-0.49568799214538783,118026154459.0,3819267439.0,0.019484050461495706
2021-08-31,20818.0,301430.0,1189.616,-281801.616,-588382.3636444445,159722.39436338554,1.9194600035042082,-0.4956004565945973,118152129195.0,4021187230.0,0.02128982868517948
2021-09-01,20818.0,277650.0,1084.115,-257916.115,-582765.6682333333,162364.260262136,2.0007454393526376,-0.5381512535418644,118259166688.0,4243519102.0,0.022616007842875208
2021-09-02,20818.0,277650.0,1066.987,-257898.987,-577148.7353222222,164770.6417899949,1.9375402368652275,-0.5381721040092367,118478780877.0,4320368806.0,0.024059337468544717
2021-09-03,20818.0,277650.0,1074.707,-257906.707,-571531.8881888889,166951.22794993475,1.878543722259645,-0.4546472891965001,119749270064.0,5584164155.0,0.03551979393825011
2021-09-04,20818.0,277650.0,1074.707,-257906.707,-565915.0410555556,168914.9304324525,1.8234523926748158,-0.4546617956551632,119880189507.0,6756631503.0,0.029054613306209065
2021-09-05,20818.0,277650.0,1074.707,-257906.707,-560299.6800555555,170671.023739295,1.7717885932264033,-0.4546707885801281,120094427382.0,6818756814.0,0.029738228629523134
2021-09-06,20960.3,277650.0,1074.707,-257764.407,-554682.6120444444,172226.7863726535,1.723995502081723,-0.4549716739184262,120998775663.0,7470917468.0,0.027392498102092766
2021-09-07,20960.3,277650.0,1079.945,-257769.64500000002,-549654.4302777778,174226.60898712894,1.675316916139606,-0.4549605984623334,123064058117.0,8311841247.0,0.06288841622879549
2021-09-08,20960.3,253496.0,1115.229,-233650.929,-544357.9067888889,176517.53927466556,1.760204561346288,-0.5059280019747576,123415558815.0,8559708668.0,0.04874928399021172
2021-09-09,20960.3,253496.0,1107.659,-233643.35900000003,-539061.1562444444,178620.37333493627,1.709871004869901,-0.5059616528989677,123769821117.0,9100079346.0,0.05231192726202427
2021-09-10,20960.3,253496.0,1099.323,-233635.02300000002,-533764.3130777777,180541.81924256816,1.6623810003517079,-0.43726589459045984,124004053095.0,9451585346.0,0.052916568389620444
2021-09-11,20960.3,253496.0,1099.323,-233635.02300000002,-528467.4699111112,182287.45332918983,1.6174039492376813,-0.4373836300992415,123599837398.0,9066240091.0,0.04787107127742196
2021-09-12,20960.3,253496.0,1099.323,-233635.02300000002,-523171.1758111111,183862.8484454929,1.5747398414582137,-0.43733430838442167,123766068369.0,9081516934.0,0.04914470761064749
2021-09-13,21004.8,253496.0,1087.108,-233578.30800000002,-517875.0774666667,185273.66322885465,1.5344694141201074,-0.4374708957174773,123773916637.0,9178904596.0,0.04869905492004034
2021-09-14,21004.8,253496.0,1169.28,-233660.48,-513428.0545555555,187250.4013485504,1.4940826430315222,-0.437273000022655,123657278990.0,8009743981.0,0.04659374175063924
2021-09-15,21004.8,230328.0,1081.342,-210404.54200000002,-508720.02280000004,189494.93652367592,1.5742662377827061,-0.49317698707632585,123953854025.0,8183377375.0,0.048154299548077706
2021-09-16,21004.8,230328.0,1147.494,-210470.69400000002,-504012.8225,191595.16920153797,1.5320956667295955,-0.4930384438228158,124064648148.0,8375520658.0,0.04714656269799922
2021-09-17,21004.8,230328.0,1218.303,-210541.50300000003,-499306.4089666666,193555.71243532872,1.4918955495211714,-0.3402274621504978,124222627749.0,8578861388.0,0.037356033006374245
2021-09-18,21004.8,230328.0,1218.303,-210541.50300000003,-494599.9954333333,195381.98574701895,1.4538622450133805,-0.34021563983123393,124556494184.0,8861263896.0,0.03900815219120868
2021-09-19,21004.8,230328.0,1218.303,-210541.50300000003,-489892.31389999995,197076.78316623953,1.4174719437365693,-0.34021970677340607,124531954595.0,8890253910.0,0.03695031742717725
2021-09-20,20959.2,230328.0,1224.289,-210593.08899999998,-485184.9115,198643.3160714889,1.3823360782055125,-0.34005805016071267,124653533797.0,8158074803.0,0.030204918305777317
2021-09-21,20959.2,230328.0,1240.494,-210609.294,-479579.6664333333,199200.017275744,1.350252756559801,-0.34000726806074943,124333604173.0,7707432547.0,0.0103161400284153
2021-09-22,20959.2,308022.0,1283.281,-288346.081,-474838.1701333333,198609.31488871895,0.9389896402282293,-0.09653871491380306,124649566456.0,6876878913.0,0.009998801227726783
2021-09-23,20959.2,308022.0,1352.483,-288415.283,-470097.9118333333,197901.87990062396,0.9180439767654804,-0.09630501175372608,125097617535.0,9314948124.0,0.010727949721643704
2021-09-24,20959.2,308022.0,1313.657,-288376.457,-465357.22213333333,197077.03451034636,0.8980283551204035,0.023371860503070385,125545098880.0,7866297379.0,0.012427382384182284
2021-09-25,20959.2,308022.0,1313.657,-288376.457,-460616.53243333334,196132.88270989252,0.878180512383026,0.023572720727057517,126441614703.0,8824567979.0,0.022991756015416698
2021-09-26,20959.2,308022.0,1313.657,-288376.457,-455874.8261888889,195066.32615137767,0.8586739315472876,0.023470193956869556,126838565530.0,9066600668.0,0.02482503646992784
2021-09-27,20869.3,308022.0,1297.05,-288449.75,-451133.5095666666,193875.39272037917,0.839115048505927,0.023730316442963195,127221326222.0,9268039042.0,0.02785247230327581
2021-09-28,20869.3,308022.0,1365.185,-288517.885,-446266.0200777778,192375.35341317047,0.8200017948192004,0.023972132790908818,126900183633.0,8931644621.0,0.026224939360522725
2021-09-29,20869.3,197744.0,1415.84,-178290.54,-440176.55222222226,192083.9941732244,1.363393203840031,-0.36720914106838887,126740064808.0,8713910349.0,0.02247780680089262
2021-09-30,20869.3,197744.0,1604.881,-178479.581,-434089.30863333336,191593.93368967966,1.334122238167199,-0.36664812809306235,126932049973.0,8779920778.0,0.023112158602822896
2021-10-01,20869.3,197744.0,1385.991,-178260.69100000002,-427999.63293333334,190909.65450512362,1.3081525006197674,-0.3088423691555682,126776758716.0,8517592028.0,0.020560915618053066
2021-10-02,20869.3,197744.0,1385.991,-178260.69100000002,-421909.9572333333,190025.67007616442,1.282191327812058,-0.3087964668895732,126954502624.0,8475721747.0,0.019252375845273617
2021-10-03,20869.3,197744.0,1385.991,-178260.69100000002,-415822.73597777775,188943.25491498064,1.2573195327066542,-0.30881715689541944,127118160277.0,7368890213.0,0.02076740616824657
2021-10-04,21074.2,197744.0,1399.173,-178068.973,-409732.9281111111,187656.91105494753,1.2345079848579514,-0.309560518718887,127405957223.0,7525767716.0,0.02208058883017605
2021-10-05,21074.2,197744.0,1431.18,-178100.97999999998,-403561.0854444445,186013.83510867658,1.212060948653211,-0.3094364157036056,127458094254.0,7363666872.0,0.025129892290844724
2021-10-06,21074.2,135582.0,1451.175,-115958.975,-396698.69073333323,185092.4418027741,1.5167540770383074,-0.5501358145230656,127657655010.0,6658879347.0,0.024132362747220748
2021-10-07,21074.2,135582.0,1375.863,-115883.663,-389835.6014777778,183909.2071161346,1.4896042605674615,-0.5504371238126196,128175881113.0,5111822996.0,0.02460689211078515
2021-10-08,21074.2,135582.0,1371.958,-115879.758,-382972.46883333335,182457.50707928088,1.463862545909262,-0.504047518681169,128279605379.0,4864046564.0,0.021781069300154332
2021-10-09,21074.2,135582.0,1371.958,-115879.758,-376109.3361888889,180730.8043819155,1.4398739555155118,-0.504031449915938,128539290713.0,4769469596.0,0.01659007609897456
