timestamp,MVRV_V10,MVRV_Pct6m,ExchangeFlow_V10,OBV_Momentum,STH_SOPR,FearGreed_Normalized,Hashrate_7dMA,Hashrate_Chg30d,ActiveAddresses_7d,Puell_Multiple
2021-06-09,-0.32526285645659997,0.046296296296296294,-0.03667955518169935,-31226.936562864343,0.7270414260753232,0.14,146615305.41449225,-0.13477604661534015,642330.8571428572,1.2412641022808966
2021-06-10,-0.3862279879589933,0.028009259259259258,-0.034192666057350045,-28952.503312137327,0.7162796930047433,0.21,146615305.41449225,-0.13477604661534015,624169.4285714285,1.3126327887900628
2021-06-11,-0.3475802062254014,0.04652777777777778,-0.0325881165704114,-27434.807502035983,0.7324419568410812,0.21,146615305.41449225,-0.13477604661534015,624169.4285714285,1.3097118090437476
2021-06-12,-0.4886446841486678,0.011805555555555555,-0.03438167227606745,-28784.248022533488,0.701225577270683,0.28,146615305.41449225,-0.13477604661534015,624169.4285714285,1.2594095927651054
2021-06-13,-0.23943979225230813,0.09328703703703704,-0.036148584428947,-30113.968481769203,0.7734389681578601,0.23,142668953.2926012,-0.18268548338420432,624169.4285714285,1.2840052911790334
2021-06-14,-0.1368895180411934,0.12129629629629629,-0.032069373811438096,-26652.756080839317,0.8058680485873394,0.28,142668953.2926012,-0.18268548338420432,615657.5714285715,1.3937319793119363
2021-06-15,-0.17516282283516157,0.1111111111111111,-0.02336602061703667,-19378.961066733347,0.8012200845715862,0.38,142668953.2926012,-0.18268548338420432,615657.5714285715,1.4068621120132077
2021-06-16,-0.3227983063402022,0.06805555555555555,-0.017737935973809925,-14662.036934444564,0.7686580691806196,0.33,142668953.2926012,-0.18268548338420432,615657.5714285715,1.374887363766119
2021-06-17,-0.3535450217074369,0.05555555555555555,-0.0183392482600469,-15083.61378958309,0.7668593565904158,0.26,141149638.60436717,-0.12396566044594359,615657.5714285715,1.3439951777504164
2021-06-18,-0.5408527403654625,0.009953703703703704,-0.020117406377202163,-16490.51219053543,0.7246291625615956,0.25,141149638.60436717,-0.12396566044594359,597259.7142857143,1.2824196080299544
2021-06-19,-0.5777639988554919,0.007638888888888889,-0.018129093918968997,-14787.778119382681,0.721344188800678,0.23,141149638.60436717,-0.12396566044594359,597259.7142857143,1.2378236084831968
2021-06-20,-0.5795591713972472,0.01087962962962963,-0.018808439221077337,-15260.04175296519,0.7273632270809557,0.21,141149638.60436717,-0.12396566044594359,597259.7142857143,1.2119113572353988
2021-06-21,-0.9075395046689377,0.0006944444444444445,-0.02965346368155176,-23930.728811309207,0.64900340260846,0.23,133601387.12610416,-0.3167245621261737,597259.7142857143,1.140219116698735
2021-06-22,-0.8468187035859354,0.004166666666666667,-0.044354396022899006,-35684.67704518419,0.6710508966543236,0.1,133601387.12610416,-0.3167245621261737,584465.7142857143,1.103864745367789
2021-06-23,-0.7651236729426732,0.011574074074074073,-0.05118685776213332,-41118.18203321111,0.6981553737823529,0.14,133601387.12610416,-0.3167245621261737,584465.7142857143,1.1582066353835878
2021-06-24,-0.6969558881651469,0.02060185185185185,-0.05386494698030162,-43162.61074626597,0.7217368292922927,0.22,133601387.12610416,-0.3167245621261737,584465.7142857143,1.1562543840792145
2021-06-25,-0.9615117027009931,0.0011574074074074073,-0.05781094985131495,-46134.44107267517,0.6609306103347588,0.27,128005963.59667389,-0.3530157483868718,584465.7142857143,1.1375927251461597
2021-06-26,-0.9160850774210038,0.007638888888888889,-0.06564742580922521,-52087.69307614083,0.6794258276703776,0.2,128005963.59667389,-0.3530157483868718,577723.8571428572,1.0753544346668793
2021-06-27,-0.7283943506175877,0.033101851851851855,-0.0690256662341814,-54519.69944717246,0.7343020841760333,0.22,128005963.59667389,-0.3530157483868718,577723.8571428572,1.126081001325318
2021-06-28,-0.7596228896877166,0.03125,-0.06993740125187897,-55022.74596897524,0.7340391419171254,0.25,128005963.59667389,-0.3530157483868718,577723.8571428572,1.1698282369612525
2021-06-29,-0.6542777640031404,0.050462962962962966,-0.06871446432610757,-53865.56184987654,0.7683846699779929,0.25,119520942.18193054,-0.36477909841620126,577723.8571428572,1.2044377088395157
2021-06-30,-0.7430861603961557,0.03981481481481482,-0.0723402369026344,-56541.61333455914,0.7541343411141034,0.28,119520942.18193054,-0.36477909841620126,563981.0,1.1780142719317075
2021-07-01,-0.8909040513560883,0.013425925925925926,-0.07685316731271358,-59862.35703089554,0.7254316195307872,0.28,119520942.18193054,-0.36477909841620126,563981.0,1.1344106455447536
2021-07-02,-0.880816029658121,0.020370370370370372,-0.07492306309700582,-58120.17774841399,0.7360964304015017,0.21,119520942.18193054,-0.36477909841620126,563981.0,1.120361411285377
2021-07-03,-0.8180574093557622,0.035416666666666666,-0.06273669659055212,-48457.6792987372,0.7596138259019404,0.24,114041270.86909303,-0.3865643522683141,563981.0,1.1515561264520513
2021-07-04,-0.7783793765315615,0.04583333333333333,-0.05318109568930949,-40935.191043837694,0.7774298090487256,0.27,114041270.86909303,-0.3865643522683141,563949.1428571428,1.1810789309928829
2021-07-05,-0.9349311834513551,0.008796296296296297,-0.04644797159518183,-35613.61705796805,0.746746164574515,0.29,114041270.86909303,-0.3865643522683141,563949.1428571428,1.1367844802506162
2021-07-06,-0.8984346959024944,0.022916666666666665,-0.04037417576059881,-30847.656449418166,0.7628404968984989,0.2,114041270.86909303,-0.3865643522683141,563949.1428571428,1.1386160600384747
2021-07-07,-0.9433951866929465,0.006481481481481481,-0.03426741061285192,-26098.574090517708,0.759063434150024,0.28,107753902.51425013,-0.411657004571917,563949.1428571428,1.148122053958396
2021-07-08,-1.0446974588943965,0.003703703703703704,-0.028221088852993004,-21428.507266259054,0.7416153916160866,0.2,107753902.51425013,-0.411657004571917,549761.8571428572,1.089695611156396
2021-07-09,-0.968556320083037,0.014583333333333334,-0.022519038811701624,-17047.683426011587,0.7679243693091181,0.2,107753902.51425013,-0.411657004571917,549761.8571428572,1.098485889064142
2021-07-10,-1.0102233670529281,0.010185185185185186,-0.018776889508710207,-14162.865704318509,0.7658469845264584,0.2,107753902.51425013,-0.411657004571917,549761.8571428572,1.1123777231010377
2021-07-11,-0.9509269297382917,0.027083333333333334,-0.017330950718944298,-13035.660126607283,0.7883895920862741,0.2,100971655.3339903,-0.41463400875595846,549761.8571428572,1.1139903987500583
2021-07-12,-1.0743611283765122,0.0020833333333333333,-0.014963750591998679,-11232.405982994824,0.7668859052020156,0.25,100971655.3339903,-0.41463400875595846,540638.2857142857,1.1064035549584612
2021-07-13,-1.1200317739934973,0.0020833333333333333,-0.01564802063929312,-11714.718114286428,0.7646577891806416,0.2,100971655.3339903,-0.41463400875595846,540638.2857142857,1.0772203379306426
2021-07-14,-1.1212713164587864,0.005787037037037037,-0.015523783698382676,-11566.149149150704,0.7728339744864238,0.21,100971655.3339903,-0.41463400875595846,540638.2857142857,1.0624176324498862
2021-07-15,-1.2185483935903982,0.002777777777777778,-0.012604931451772324,-9340.780943921418,0.7566143067372604,0.2,95625702.5292691,-0.36973299389818015,540638.2857142857,1.047941998420733
2021-07-16,-1.2731486694128464,0.000925925925925926,-0.011738008981563302,-8659.029129350325,0.7507191849699656,0.22,95625702.5292691,-0.36973299389818015,538597.4285714285,1.0345223488148838
2021-07-17,-1.2667290890787781,0.002777777777777778,-0.013158305100025896,-9673.450773709803,0.7590586150077752,0.15,95625702.5292691,-0.36973299389818015,538597.4285714285,1.0272228365635987
2021-07-18,-1.2472012619210706,0.009259259259259259,-0.015511726903140925,-11372.558440908906,0.7703501907246341,0.19,95625702.5292691,-0.36973299389818015,538597.4285714285,1.0316418220590564
2021-07-19,-1.3420680120830817,0.0025462962962962965,-0.018466255303262603,-13503.146324935486,0.7525450003876863,0.24,97268967.58736442,-0.3185803017894555,538597.4285714285,1.009171519611686
2021-07-20,-1.4455470878258294,0.004166666666666667,-0.02238169124233249,-16321.467112574144,0.7320690485891804,0.19,97268967.58736442,-0.3185803017894555,541580.4285714285,0.963977989464862
2021-07-21,-1.217363286303654,0.03333333333333333,-0.022561449934842066,-16435.695011590724,0.794870931896833,0.1,97268967.58736442,-0.3185803017894555,541580.4285714285,1.0081497672101687
2021-07-22,-1.2021384335341405,0.041435185185185186,-0.019852590627368095,-14456.229854078614,0.8023524663464339,0.21,97268967.58736442,-0.3185803017894555,541580.4285714285,1.0349625854140805
2021-07-23,-1.070698588470843,0.06296296296296296,-0.0143691958373938,-10447.261785191251,0.8398679078977274,0.23,94806130.60881467,-0.4518449639299438,541580.4285714285,1.0455591815883374
2021-07-24,-1.0121939466086625,0.07939814814814815,-0.006484756260863212,-4712.655050838599,0.8592154782869482,0.22,94806130.60881467,-0.4518449639299438,542600.8571428572,1.0872702912017327
2021-07-25,-0.9024215948108749,0.12222222222222222,-0.0010696524889546191,-777.8745870513376,0.8920318333795988,0.27,94806130.60881467,-0.4518449639299438,542600.8571428572,1.1008209075669195
2021-07-26,-0.7216428149201775,0.18425925925925926,0.00986333389148283,7203.632149244542,0.9431312335040991,0.26,94806130.60881467,-0.4518449639299438,542600.8571428572,1.223461706777721
2021-07-27,-0.503097936401838,0.22962962962962963,0.024208596352158607,17739.50795754243,1.0041670271643095,0.32,98572676.55927348,-0.29601673562354336,542600.8571428572,1.2020712650826162
2021-07-28,-0.44791312326590815,0.2439814814814815,0.034198502242902246,25141.133692445117,1.0224999060023396,0.5,98572676.55927348,-0.29601673562354336,547997.7142857143,1.2665771531697687
2021-07-29,-0.44791828687252944,0.24861111111111112,0.0416921637715233,30725.608563691727,1.0269413459155567,0.5,98572676.55927348,-0.29601673562354336,547997.7142857143,1.2623826786460786
2021-07-30,-0.23594830656990157,0.3421296296296296,0.04885062125781075,36083.44032525935,1.0887504141047868,0.53,98572676.55927348,-0.29601673562354336,547997.7142857143,1.254362796166718
2021-07-31,-0.3130628442856434,0.3136574074074074,0.05584794755248722,41420.7152438825,1.0742258714522301,0.6,100538360.26121828,-0.29935567470322944,547997.7142857143,1.3125903244440364
2021-08-01,-0.4765335437350252,0.24212962962962964,0.06301215731940844,46907.69712588319,1.0372588743223865,0.6,100538360.26121828,-0.29935567470322944,548996.0,1.3034601073473018
2021-08-02,-0.5464767960642212,0.22546296296296298,0.06050606274249834,45139.450031082844,1.0237106803322666,0.48,100538360.26121828,-0.29935567470322944,548996.0,1.242179244705553
2021-08-03,-0.6391831340678232,0.2037037037037037,0.05734830368401147,42840.739116887096,1.0042215114533986,0.48,100538360.26121828,-0.29935567470322944,548996.0,1.2033802764775885
2021-08-04,-0.4911853195198328,0.2502314814814815,0.053518385114814666,40062.30026668392,1.049627827461011,0.42,101993195.71652007,-0.40827139401579327,548996.0,1.2101072020333508
2021-08-05,-0.3811986691183019,0.30115740740740743,0.052968582058612323,39737.246013846714,1.0852621988714102,0.5,101993195.71652007,-0.40827139401579327,553875.4285714285,1.2289278001657427
2021-08-06,-0.18923759807238627,0.39143518518518516,0.05567514517540128,41887.19968733366,1.143470105220198,0.52,101993195.71652007,-0.40827139401579327,553875.4285714285,1.2859516082411118
2021-08-07,-0.02108229321354089,0.43819444444444444,0.05636987716565193,42603.74136678572,1.1948875061418465,0.69,101993195.71652007,-0.40827139401579327,553875.4285714285,1.3501455549825776
2021-08-08,-0.10265859093115637,0.4300925925925926,0.05946151976322788,45162.10453597654,1.1787326043502908,0.74,105508846.32459931,-0.369473152709223,553875.4285714285,1.368247944127544
2021-08-09,0.13626183258594876,0.46087962962962964,0.0663503600151806,50641.738792381715,1.2489848927641187,0.65,105508846.32459931,-0.369473152709223,561075.7142857143,1.3844813287017885
2021-08-10,0.06298085069619881,0.45787037037037037,0.07566214642696556,58040.169274585554,1.2347128617642222,0.71,105508846.32459931,-0.369473152709223,561075.7142857143,1.4012307064359308
2021-08-11,0.04903681795178657,0.45555555555555555,0.08433795541170784,65037.491658328334,1.2340816496920455,0.7,105508846.32459931,-0.369473152709223,561075.7142857143,1.411641894398646
2021-08-12,-0.06913983284966747,0.44050925925925927,0.08889086893656083,68909.82951394399,1.2058276811318465,0.7,107997879.18721823,-0.29920769016772375,561075.7142857143,1.3717450140940597
2021-08-13,0.26870321153559257,0.48703703703703705,0.09107276188930151,70940.5071199662,1.2990243688596275,0.7,107997879.18721823,-0.29920769016772375,573482.1428571428,1.4146483913610255
2021-08-14,0.1882295973358115,0.4847222222222222,0.088361025459836,69214.32684235345,1.2795335720159455,0.76,107997879.18721823,-0.29920769016772375,573482.1428571428,1.429865816568872
2021-08-15,0.1719964823152673,0.487962962962963,0.08234847747232729,64854.201299923705,1.2762255497358106,0.71,107997879.18721823,-0.29920769016772375,573482.1428571428,1.4057752723604917
2021-08-16,0.05477954333743461,0.462037037037037,0.07682677274569868,60863.395728283795,1.24609656679037,0.72,109277492.98366682,-0.14350575639595287,573482.1428571428,1.4163870570824821
2021-08-17,-0.07532327635122943,0.44027777777777777,0.06803245752207125,54179.053798075416,1.2111421889613418,0.72,109277492.98366682,-0.14350575639595287,580213.8571428572,1.3836542433536083
2021-08-18,-0.08000477474865651,0.44004629629629627,0.057911490159761034,46353.227050829795,1.2093232555487896,0.73,109277492.98366682,-0.14350575639595287,580213.8571428572,1.356315900823408
2021-08-19,0.12677056835570089,0.4986111111111111,0.04919585682800371,39612.52635942446,1.2628364827629894,0.7,109277492.98366682,-0.14350575639595287,580213.8571428572,1.3562409269440163
2021-08-20,0.38610756580495087,0.5324074074074074,0.044051236222767846,35689.20342380542,1.3278098469389434,0.7,113844977.43172157,-0.2619186989921256,580213.8571428572,1.4294005636537204
2021-08-21,0.32734671751854433,0.5280092592592592,0.041038032257628414,33437.909544863855,1.309059025226732,0.78,113844977.43172157,-0.2619186989921256,588526.0,1.4598794227484475
2021-08-22,0.364930984260092,0.5393518518518519,0.04065999240420764,33320.9948996983,1.3153044498214903,0.76,113844977.43172157,-0.2619186989921256,588526.0,1.4512413299175833
2021-08-23,0.38507290333287947,0.54375,0.04105273112686666,33832.38758330769,1.3173732727705603,0.79,113844977.43172157,-0.2619186989921256,588526.0,1.4765517089946598
2021-08-24,0.18923172114744397,0.5122685185185185,0.04207873024775329,34862.13339041872,1.265408939129589,0.79,114351293.61507936,-0.1088801309870937,588526.0,1.442267066539666
2021-08-25,0.32096462259855957,0.5368055555555555,0.04523432983535317,37613.848142880015,1.2962847110501934,0.73,114351293.61507936,-0.1088801309870937,592973.5714285715,1.420070838058409
2021-08-26,0.09326428393245233,0.48680555555555555,0.046813795696205064,39061.90344223066,1.2362016043832296,0.75,114351293.61507936,-0.1088801309870937,592973.5714285715,1.3870407360735102
2021-08-27,0.3231046521927509,0.5481481481481482,0.04521534292076754,37856.632884522434,1.290257671629122,0.71,114351293.61507936,-0.1088801309870937,592973.5714285715,1.3971493329996707
2021-08-28,0.302800122833899,0.5456018518518518,0.04324539729305457,36349.74439819518,1.28057414093952,0.78,115922795.29857405,-0.2736360541081634,592973.5714285715,1.4254101685158522
2021-08-29,0.28822411976404166,0.5456018518518518,0.04037174406490171,34072.963989298325,1.2725457545163328,0.72,115922795.29857405,-0.2736360541081634,593015.1428571428,1.4137417672204453
2021-08-30,0.098750470683514,0.4888888888888889,0.03658202955543989,30965.385171024594,1.221935273913201,0.73,115922795.29857405,-0.2736360541081634,593015.1428571428,1.39314526711375
2021-08-31,0.11132855123430174,0.5,0.034196398355599275,29031.528097291593,1.2214027712563484,0.73,115922795.29857405,-0.2736360541081634,593015.1428571428,1.3671771445472725
2021-09-01,0.29114121972383694,0.5627314814814814,0.03246237524109458,27666.411449223873,1.2623335697562974,0.71,119059820.79094172,-0.3530484079618691,593015.1428571428,1.3750645260378294
2021-09-02,0.33600840709149016,0.5793981481481482,0.03099928433260508,26532.23873074539,1.2691434387263443,0.74,119059820.79094172,-0.3530484079618691,607241.4285714285,1.4271065469394333
2021-09-03,0.4140938576652139,0.6039351851851852,0.027810749333493718,23900.711881241994,1.2837132890346188,0.74,119059820.79094172,-0.3530484079618691,607241.4285714285,1.4305224069685443
2021-09-04,0.40448773333237603,0.6043981481481482,0.023734870068705272,20468.11093168403,1.27641465432127,0.72,119059820.79094172,-0.3530484079618691,607241.4285714285,1.4300133247448248
2021-09-05,0.5977410595352451,0.6280092592592592,0.02091110779839911,18084.186129970127,1.3181582414441955,0.73,123309533.61251763,-0.18025735014897892,607241.4285714285,1.4346823317506618
2021-09-06,0.693181678001916,0.6442129629629629,0.019887853023558857,17233.86110539944,1.3341487149145683,0.79,123309533.61251763,-0.18025735014897892,609496.2857142857,1.4699011498030283
2021-09-07,0.08427527949917002,0.48726851851851855,0.01669259613314298,14476.769336888101,1.1820673221148745,0.79,123309533.61251763,-0.18025735014897892,609496.2857142857,1.4085393759108982
2021-09-08,0.003359834223507403,0.4638888888888889,0.00960991726792008,8332.195560482447,1.1584977660058076,0.47,123309533.61251763,-0.18025735014897892,609496.2857142857,1.3055546372900597
2021-09-09,0.04543981206807247,0.4787037037037037,0.003390912157698245,2938.9599158499623,1.1641280820600086,0.45,125680810.15813434,-0.28827229175518243,609496.2857142857,1.3065004696642812
2021-09-10,-0.11280336035776325,0.4303240740740741,-0.0018663792536797903,-1617.0758453514427,1.122257397208031,0.46,125680810.15813434,-0.28827229175518243,609622.1428571428,1.2878285520582662
2021-09-11,-0.07550099604417812,0.4460648148148148,-0.007674665405744564,-6647.3455574474065,1.1273616196856933,0.31,125680810.15813434,-0.28827229175518243,609622.1428571428,1.270771018893889
2021-09-12,0.016826567369562184,0.48171296296296295,-0.01361338009519846,-11786.041307159117,1.1466613834408992,0.32,125680810.15813434,-0.28827229175518243,609622.1428571428,1.2737841713695102
2021-09-13,-0.09578529017212403,0.44166666666666665,-0.019994077880220614,-17305.94503752736,1.118215526759118,0.44,128688131.25876641,-0.11437109187109373,609622.1428571428,1.2477642222308607
2021-09-14,0.1358751594656676,0.5539351851851851,-0.022111967654032786,-19147.798180282465,1.1701394476949993,0.3,128688131.25876641,-0.11437109187109373,613575.0,1.2797681021960243
2021-09-15,0.2430280454088584,0.5935185185185186,-0.018469106788056487,-16002.012058854336,1.192312012653107,0.49,128688131.25876641,-0.11437109187109373,613575.0,1.3169223088916737
2021-09-16,0.20110892619300683,0.580787037037037,-0.01635785144689076,-14187.476159788086,1.17938954981438,0.53,128688131.25876641,-0.11437109187109373,613575.0,1.320742645518277
2021-09-17,0.15359322842277445,0.5666666666666667,-0.015085274941104532,-13100.341931667528,1.1647889954881776,0.48,130236627.88458887,-0.03499868972746534,613575.0,1.3093782357638446
2021-09-18,0.25951024065850986,0.6141203703703704,-0.01217427623156697,-10584.453594950377,1.1849713250585876,0.5,130236627.88458887,-0.03499868972746534,614494.7142857143,1.3247054455663854
2021-09-19,0.14858971049084915,0.5648148148148148,-0.009188331057256052,-7988.295485466719,1.1547859229485335,0.53,130236627.88458887,-0.03499868972746534,614494.7142857143,1.3058849990118928
2021-09-20,-0.29808560712668064,0.34976851851851853,-0.009127192182486274,-7926.14790218696,1.0478906047387584,0.5,130236627.88458887,-0.03499868972746534,614494.7142857143,1.217109636879864
2021-09-21,-0.5379154219518681,0.24004629629629629,-0.01287816232088503,-11159.505619407399,0.9899601880563443,0.27,129499638.60280807,-0.2737762665970158,614494.7142857143,1.1557527668723961
2021-09-22,-0.2358700329122373,0.39143518518518516,-0.015859016788989762,-13715.249094258063,1.0556580819623456,0.21,129499638.60280807,-0.2737762665970158,615828.5714285715,1.157074303002308
2021-09-23,-0.09247893803223241,0.4638888888888889,-0.017886687072590876,-15450.905971838394,1.0846846926750888,0.27,129499638.60280807,-0.2737762665970158,615828.5714285715,1.196191636214826
2021-09-24,-0.3073064410834766,0.35347222222222224,-0.02246485501498357,-19371.488577221404,1.0318184587246522,0.33,129499638.60280807,-0.2737762665970158,615828.5714285715,1.1648031585827574
2021-09-25,-0.317100454857377,0.35324074074074074,-0.029096491078710096,-25039.12686820468,1.0257541971503896,0.28,131288786.97059067,-0.08215704244037814,615828.5714285715,1.1488742904730784
2021-09-26,-0.2591085087488361,0.39305555555555555,-0.03482952089768709,-29903.0961722238,1.035198702344138,0.27,131288786.97059067,-0.08215704244037814,618655.8571428572,1.1517971826464135
2021-09-27,-0.3617534941070238,0.32430555555555557,-0.03672845627190218,-31448.975163716124,1.0086974112729112,0.26,131288786.97059067,-0.08215704244037814,618655.8571428572,1.1676972173304045
2021-09-28,-0.475415149351945,0.2641203703703704,-0.03582861070341908,-30588.062375404523,0.9800998172392132,0.25,131288786.97059067,-0.08215704244037814,618655.8571428572,1.1224227799393491
2021-09-29,-0.41567266417678383,0.28888888888888886,-0.036630186998061934,-31194.948589320178,0.9900981709290687,0.24,131689549.91908434,-0.1736778158806097,618655.8571428572,1.117602069246217
2021-09-30,-0.15924379595084384,0.4613425925925926,-0.03853073713132036,-32737.666582682985,1.0421738762086348,0.2,131689549.91908434,-0.1736778158806097,617596.1428571428,1.155038937551885
2021-10-01,0.31850761267686495,0.7092592592592593,-0.03486512873464198,-29572.486274093157,1.1411964245028694,0.27,131689549.91908434,-0.1736778158806097,617596.1428571428,1.2273318156831925
2021-10-02,0.26819694482525913,0.6898148148148148,-0.027155910171115398,-23004.72238625912,1.1254087097842476,0.54,131689549.91908434,-0.1736778158806097,617596.1428571428,1.2684617518195884
2021-10-03,0.3354037955453367,0.725,-0.019548942871202107,-16542.68627468578,1.134718108306702,0.49,131411035.74726234,0.033509249661950014,617596.1428571428,1.2702226004090393
2021-10-04,0.45540464631411093,0.7680555555555556,-0.012209409745046088,-10320.583184479037,1.1546199238775667,0.54,131411035.74726234,0.033509249661950014,620898.1428571428,1.2710838859676727
2021-10-05,0.7110437736938653,0.80625,-0.0014219313105373265,-1201.25156385859,1.20241959372733,0.59,131411035.74726234,0.033509249661950014,620898.1428571428,1.318387475989339
2021-10-06,1.1445513269621814,0.8777777777777778,0.011423605648961178,9650.66527618526,1.2856168939659165,0.68,131411035.74726234,0.033509249661950014,620898.1428571428,1.3891473585712362
2021-10-07,0.9786993381295032,0.830787037037037,0.023171543317562555,19596.671709906077,1.2432037155164721,0.76,133413953.87704274,0.05765629318493848,620898.1428571428,1.4208814106218706
2021-10-08,1.0008784134791913,0.8344907407407407,0.030882319076356492,26179.505578033975,1.2404499097182777,0.74,133413953.87704274,0.05765629318493848,627942.5714285715,1.4191849337969795
2021-10-09,1.1129433209605637,0.8780092592592592,0.036041692781473705,30616.66047289397,1.2566233222703935,0.72,133413953.87704274,0.05765629318493848,627942.5714285715,1.4230153596558048
2021-10-10,1.0803714525816461,0.8592592592592593,0.04118416598191064,35050.814743179246,1.2432677106392365,0.71,133413953.87704274,0.05765629318493848,627942.5714285715,1.429587620041766
2021-10-11,1.390356134303532,0.9796296296296296,0.0471311440948159,40206.61470481369,1.299416414480526,0.71,133246179.16609058,0.05597590233386729,627942.5714285715,1.465521059018445
2021-10-12,1.2202993811195586,0.9340277777777778,0.050910185607778616,43532.383349748095,1.2584258018605843,0.78,133246179.16609058,0.05597590233386729,631805.8571428572,1.4567164910911465
2021-10-13,1.3704586697883745,0.9877314814814815,0.05212440391907797,44681.06933184946,1.2816371347812885,0.7,133246179.16609058,0.05597590233386729,631805.8571428572,1.4380102633554122
2021-10-14,1.3656152141491456,0.9884259259259259,0.05165613870389435,44370.749865996186,1.2730199450725328,0.7,133246179.16609058,0.05597590233386729,631805.8571428572,1.4741702510616341
2021-10-15,1.837778547405145,0.999537037037037,0.05191093497430006,44674.40346044616,1.3594806969389615,0.71,133941350.99387595,0.08245266189869938,631805.8571428572,1.529694957333489
2021-10-16,1.7425844376430877,0.9942129629629629,0.053920707033852044,46510.53885493195,1.3323019079323457,0.78,133941350.99387595,0.08245266189869938,647827.0,1.555406072950222
2021-10-17,1.8097626123157606,0.9962962962962963,0.056162721133170106,48560.70290344325,1.3369981275983223,0.79,133941350.99387595,0.08245266189869938,647827.0,1.540601461323275
2021-10-18,1.8561560667072126,0.9972222222222222,0.057206725505130625,49569.311136887525,1.3372069956995383,0.78,133941350.99387595,0.08245266189869938,647827.0,1.5592680286268132
2021-10-19,2.09637105126728,1.0,0.05752765614687496,49957.64932960621,1.3755945856813,0.75,139771106.89182106,0.4872747295178126,647827.0,1.5782485049715294
2021-10-20,2.268129243040053,0.9981481481481481,0.057576630759451686,50172.40363009996,1.401428691740278,0.82,139771106.89182106,0.4872747295178126,657427.2857142857,1.6282236160111432
2021-10-21,1.8392305642395885,0.9796296296296296,0.056096549765724535,49075.09145250695,1.310742622225484,0.84,139771106.89182106,0.4872747295178126,657427.2857142857,1.6013472103851114
2021-10-22,1.6676972180438383,0.9606481481481481,0.0524182785123115,45991.75225646456,1.2705201584495491,0.75,139771106.89182106,0.4872747295178126,657427.2857142857,1.5453290250744993
2021-10-23,1.727522895635164,0.9631944444444445,0.04693455315423073,41274.307953392155,1.275082551769277,0.74,141023069.91539308,0.3280796338362879,657427.2857142857,1.5148298076728794
2021-10-24,1.675253780366198,0.9537037037037037,0.04040489215748587,35634.63868674671,1.259272438640128,0.73,141023069.91539308,0.3280796338362879,666067.8571428572,1.4996238404572144
2021-10-25,1.9013482131215718,0.9828703703703704,0.03450889100968328,30541.795299727353,1.2978818195670117,0.72,141023069.91539308,0.3280796338362879,666067.8571428572,1.543379728473081
2021-10-26,1.5996078896846915,0.9368055555555556,0.029300934049253654,26027.417732159956,1.2348638639730847,0.76,141023069.91539308,0.3280796338362879,666067.8571428572,1.527656189795286
2021-10-27,1.3954423341622755,0.9256944444444445,0.019827778780296845,17664.017974749906,1.1903678359192433,0.73,145875167.82437238,0.7575429330538455,666067.8571428572,1.4550459378150449
2021-10-28,1.6246644004199782,0.9347222222222222,0.01115894724318397,9971.278779172804,1.2286301348071247,0.66,145875167.82437238,0.7575429330538455,672238.4285714285,1.4703874204205905
2021-10-29,1.7996283678781677,0.961574074074074,0.006068788747244996,5440.0328744570725,1.2569331426075936,0.7,145875167.82437238,0.7575429330538455,672238.4285714285,1.4983409312147362
2021-10-30,1.7561647590047131,0.9539351851851852,0.0017179681151604067,1544.2634925090242,1.2433990527780248,0.73,145875167.82437238,0.7575429330538455,672238.4285714285,1.4928292429349044
2021-10-31,1.7021951589294655,0.9356481481481481,-0.0017693002943291762,-1593.6500528835459,1.2263808889677015,0.74,145663542.03547925,0.42012837029391337,672238.4285714285,1.4751250769392144
2021-11-01,1.664082858758972,0.9231481481481482,-0.005068463706047353,-4572.70610770653,1.2125339594541777,0.74,145663542.03547925,0.42012837029391337,683950.7142857143,1.4745046580827539
2021-11-02,1.9093946979124503,0.9831018518518518,-0.0073995527013264555,-6689.781559956144,1.2517961399411555,0.73,145663542.03547925,0.42012837029391337,683950.7142857143,1.5018459184677553
2021-11-03,1.8722676018051756,0.9708333333333333,-0.0064985108795122745,-5888.2474968743045,1.2389369462367936,0.76,145663542.03547925,0.42012837029391337,683950.7142857143,1.5036254190430876
2021-11-04,1.7056372173332448,0.9203703703703704,-0.004516546670489077,-4098.891487134271,1.2038654218977791,0.73,147739776.37519163,0.7531953290162208,683950.7142857143,1.4732703337503188
2021-11-05,1.6478889379173673,0.8981481481481481,-0.0036480232397972877,-3312.9614266382996,1.1901658254788232,0.73,147739776.37519163,0.7531953290162208,688454.5714285715,1.461895584262012
2021-11-06,1.6946747238775017,0.9120370370370371,-0.002844290044718985,-2583.527162842569,1.1962575966124496,0.71,147739776.37519163,0.7531953290162208,688454.5714285715,1.4450043079684551
2021-11-07,1.8721871144387587,0.9706018518518519,-0.0019351675341370504,-1757.814552586875,1.2266408246418026,0.73,147739776.37519163,0.7531953290162208,688454.5714285715,1.4687981350234616
2021-11-08,2.290868198533553,0.9986111111111111,0.0006586135543142483,598.741447911365,1.3034240274708646,0.75,147879156.6950616,0.6286326399056978,688454.5714285715,1.5511985661201388
